NaturezaElemento - Código;AnoExercício NaturezaElemento;Situação NaturezaElemento;NaturezaElemento - Formatado;CategoriaEconômica - Código;AnoExercício CategoriaEconômica;Situação CategoriaEconômica;CategoriaEconômica - Descrição;CategoriaEconômica - Detalhe;GrupoDespesa - Código;AnoExercício GrupoDespesa;Situação GrupoDespesa;GrupoDespesa - Descrição;GrupoDespesa - Código-Descrição;GrupoDespesa - Detalhe;Modalidade - Código;AnoExercício Modalidade;Situação Modalidade;Modalidade - Descrição;Modalidade - Detalhe;ElementoDespesa - Código;AnoExercício ElementoDespesa;Situação ElementoDespesa;ElementoDespesa - Descrição;ElementoDespesa - Código-Descrição;ElementoDespesa - Detalhe;ElementoDespesa - Característica;ElementoDespesa - Regionalização;ElementoDespesa Executável S/N;ElementoItem - Código;AnoExercício ElementoItem;Situação ElementoItem;ElementoItem - Descrição;ElementoItem - Código-Descrição;NaturezaItem - Código;AnoExercício NaturezaItem;Situação NaturezaItem;NaturezaItem - Formatado
3360039018;#MULTIVALUE;ATIVO;3.3.60.039.018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039019;#MULTIVALUE;ATIVO;3.3.60.039.019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039020;#MULTIVALUE;ATIVO;3.3.60.039.020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039021;#MULTIVALUE;ATIVO;3.3.60.039.021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039022;#MULTIVALUE;ATIVO;3.3.60.039.022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039023;#MULTIVALUE;ATIVO;3.3.60.039.023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039024;#MULTIVALUE;ATIVO;3.3.60.039.024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039025;#MULTIVALUE;ATIVO;3.3.60.039.025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039026;#MULTIVALUE;ATIVO;3.3.60.039.026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039028;#MULTIVALUE;ATIVO;3.3.60.039.028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039029;#MULTIVALUE;ATIVO;3.3.60.039.029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039030;#MULTIVALUE;ATIVO;3.3.60.039.030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039031;#MULTIVALUE;ATIVO;3.3.60.039.031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039033;#MULTIVALUE;ATIVO;3.3.60.039.033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039034;#MULTIVALUE;ATIVO;3.3.60.039.034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039035;#MULTIVALUE;ATIVO;3.3.60.039.035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039037;#MULTIVALUE;ATIVO;3.3.60.039.037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039038;#MULTIVALUE;ATIVO;3.3.60.039.038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039039;#MULTIVALUE;ATIVO;3.3.60.039.039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039041;#MULTIVALUE;ATIVO;3.3.60.039.041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039042;#MULTIVALUE;ATIVO;3.3.60.039.042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039043;#MULTIVALUE;ATIVO;3.3.60.039.043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039044;#MULTIVALUE;ATIVO;3.3.60.039.044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039046;#MULTIVALUE;ATIVO;3.3.60.039.046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039047;#MULTIVALUE;ATIVO;3.3.60.039.047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039048;#MULTIVALUE;ATIVO;3.3.60.039.048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039049;#MULTIVALUE;ATIVO;3.3.60.039.049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039050;#MULTIVALUE;ATIVO;3.3.60.039.050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039051;#MULTIVALUE;ATIVO;3.3.60.039.051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039052;#MULTIVALUE;ATIVO;3.3.60.039.052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039053;#MULTIVALUE;ATIVO;3.3.60.039.053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039054;#MULTIVALUE;ATIVO;3.3.60.039.054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039055;#MULTIVALUE;ATIVO;3.3.60.039.055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039056;#MULTIVALUE;ATIVO;3.3.60.039.056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039057;#MULTIVALUE;ATIVO;3.3.60.039.057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039058;#MULTIVALUE;ATIVO;3.3.60.039.058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039059;#MULTIVALUE;ATIVO;3.3.60.039.059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039060;#MULTIVALUE;ATIVO;3.3.60.039.060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039061;#MULTIVALUE;ATIVO;3.3.60.039.061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039062;#MULTIVALUE;ATIVO;3.3.60.039.062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039063;#MULTIVALUE;ATIVO;3.3.60.039.063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039064;#MULTIVALUE;ATIVO;3.3.60.039.064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039065;#MULTIVALUE;ATIVO;3.3.60.039.065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039066;#MULTIVALUE;ATIVO;3.3.60.039.066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039067;#MULTIVALUE;ATIVO;3.3.60.039.067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039068;#MULTIVALUE;ATIVO;3.3.60.039.068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039069;#MULTIVALUE;ATIVO;3.3.60.039.069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039071;#MULTIVALUE;ATIVO;3.3.60.039.071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039072;#MULTIVALUE;ATIVO;3.3.60.039.072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039073;#MULTIVALUE;ATIVO;3.3.60.039.073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039074;#MULTIVALUE;ATIVO;3.3.60.039.074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039075;#MULTIVALUE;ATIVO;3.3.60.039.075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039076;#MULTIVALUE;ATIVO;3.3.60.039.076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039077;#MULTIVALUE;ATIVO;3.3.60.039.077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039078;#MULTIVALUE;ATIVO;3.3.60.039.078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039080;#MULTIVALUE;#MULTIVALUE;3.3.60.039.080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039081;#MULTIVALUE;ATIVO;3.3.60.039.081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039082;#MULTIVALUE;ATIVO;3.3.60.039.082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039083;#MULTIVALUE;ATIVO;3.3.60.039.083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039084;#MULTIVALUE;ATIVO;3.3.60.039.084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039085;#MULTIVALUE;ATIVO;3.3.60.039.085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039086;#MULTIVALUE;ATIVO;3.3.60.039.086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039087;#MULTIVALUE;ATIVO;3.3.60.039.087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039088;#MULTIVALUE;ATIVO;3.3.60.039.088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039089;#MULTIVALUE;#MULTIVALUE;3.3.60.039.089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039090;#MULTIVALUE;#MULTIVALUE;3.3.60.039.090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360039099;#MULTIVALUE;ATIVO;3.3.60.039.099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360041001;#MULTIVALUE;ATIVO;3.3.60.041.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360041002;#MULTIVALUE;ATIVO;3.3.60.041.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360041003;#MULTIVALUE;ATIVO;3.3.60.041.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360041004;#MULTIVALUE;ATIVO;3.3.60.041.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360041005;#MULTIVALUE;ATIVO;3.3.60.041.005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360041006;#MULTIVALUE;ATIVO;3.3.60.041.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360041007;#MULTIVALUE;ATIVO;3.3.60.041.007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360045001;#MULTIVALUE;ATIVO;3.3.60.045.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360045002;#MULTIVALUE;ATIVO;3.3.60.045.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039001;#MULTIVALUE;ATIVO;3.3.67.039.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039002;#MULTIVALUE;ATIVO;3.3.67.039.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039003;#MULTIVALUE;ATIVO;3.3.67.039.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039004;#MULTIVALUE;ATIVO;3.3.67.039.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039005;#MULTIVALUE;ATIVO;3.3.67.039.005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039006;#MULTIVALUE;ATIVO;3.3.67.039.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039008;#MULTIVALUE;ATIVO;3.3.67.039.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039009;#MULTIVALUE;ATIVO;3.3.67.039.009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039010;#MULTIVALUE;ATIVO;3.3.67.039.010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039011;#MULTIVALUE;ATIVO;3.3.67.039.011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039012;#MULTIVALUE;ATIVO;3.3.67.039.012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039013;#MULTIVALUE;ATIVO;3.3.67.039.013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039014;#MULTIVALUE;ATIVO;3.3.67.039.014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039015;#MULTIVALUE;ATIVO;3.3.67.039.015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039016;#MULTIVALUE;ATIVO;3.3.67.039.016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039017;#MULTIVALUE;ATIVO;3.3.67.039.017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039018;#MULTIVALUE;ATIVO;3.3.67.039.018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039019;#MULTIVALUE;ATIVO;3.3.67.039.019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039020;#MULTIVALUE;ATIVO;3.3.67.039.020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039021;#MULTIVALUE;ATIVO;3.3.67.039.021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039022;#MULTIVALUE;ATIVO;3.3.67.039.022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039023;#MULTIVALUE;ATIVO;3.3.67.039.023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039024;#MULTIVALUE;ATIVO;3.3.67.039.024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039025;#MULTIVALUE;ATIVO;3.3.67.039.025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039026;#MULTIVALUE;ATIVO;3.3.67.039.026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039028;#MULTIVALUE;ATIVO;3.3.67.039.028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039029;#MULTIVALUE;ATIVO;3.3.67.039.029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039030;#MULTIVALUE;ATIVO;3.3.67.039.030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039031;#MULTIVALUE;ATIVO;3.3.67.039.031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039033;#MULTIVALUE;ATIVO;3.3.67.039.033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039034;#MULTIVALUE;ATIVO;3.3.67.039.034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039035;#MULTIVALUE;ATIVO;3.3.67.039.035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039037;#MULTIVALUE;ATIVO;3.3.67.039.037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039038;#MULTIVALUE;ATIVO;3.3.67.039.038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039039;#MULTIVALUE;ATIVO;3.3.67.039.039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039041;#MULTIVALUE;ATIVO;3.3.67.039.041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039042;#MULTIVALUE;ATIVO;3.3.67.039.042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039043;#MULTIVALUE;ATIVO;3.3.67.039.043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039044;#MULTIVALUE;ATIVO;3.3.67.039.044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039046;#MULTIVALUE;ATIVO;3.3.67.039.046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039047;#MULTIVALUE;ATIVO;3.3.67.039.047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039048;#MULTIVALUE;ATIVO;3.3.67.039.048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039049;#MULTIVALUE;ATIVO;3.3.67.039.049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039050;#MULTIVALUE;ATIVO;3.3.67.039.050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039051;#MULTIVALUE;ATIVO;3.3.67.039.051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039052;#MULTIVALUE;ATIVO;3.3.67.039.052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039053;#MULTIVALUE;ATIVO;3.3.67.039.053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039054;#MULTIVALUE;ATIVO;3.3.67.039.054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039055;#MULTIVALUE;ATIVO;3.3.67.039.055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039056;#MULTIVALUE;ATIVO;3.3.67.039.056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039057;#MULTIVALUE;ATIVO;3.3.67.039.057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039058;#MULTIVALUE;ATIVO;3.3.67.039.058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039059;#MULTIVALUE;ATIVO;3.3.67.039.059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039060;#MULTIVALUE;ATIVO;3.3.67.039.060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039061;#MULTIVALUE;ATIVO;3.3.67.039.061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039062;#MULTIVALUE;ATIVO;3.3.67.039.062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039063;#MULTIVALUE;ATIVO;3.3.67.039.063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039064;#MULTIVALUE;ATIVO;3.3.67.039.064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039065;#MULTIVALUE;ATIVO;3.3.67.039.065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039066;#MULTIVALUE;ATIVO;3.3.67.039.066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039067;#MULTIVALUE;ATIVO;3.3.67.039.067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039068;#MULTIVALUE;ATIVO;3.3.67.039.068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039069;#MULTIVALUE;ATIVO;3.3.67.039.069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039071;#MULTIVALUE;ATIVO;3.3.67.039.071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039072;#MULTIVALUE;ATIVO;3.3.67.039.072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039073;#MULTIVALUE;ATIVO;3.3.67.039.073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039074;#MULTIVALUE;ATIVO;3.3.67.039.074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039075;#MULTIVALUE;ATIVO;3.3.67.039.075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039076;#MULTIVALUE;ATIVO;3.3.67.039.076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039077;#MULTIVALUE;ATIVO;3.3.67.039.077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039078;#MULTIVALUE;ATIVO;3.3.67.039.078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039081;#MULTIVALUE;ATIVO;3.3.67.039.081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039082;#MULTIVALUE;ATIVO;3.3.67.039.082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039083;#MULTIVALUE;ATIVO;3.3.67.039.083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039084;#MULTIVALUE;ATIVO;3.3.67.039.084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039085;#MULTIVALUE;ATIVO;3.3.67.039.085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039086;#MULTIVALUE;ATIVO;3.3.67.039.086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039087;#MULTIVALUE;ATIVO;3.3.67.039.087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039088;#MULTIVALUE;ATIVO;3.3.67.039.088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039089;#MULTIVALUE;#MULTIVALUE;3.3.67.039.089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039090;#MULTIVALUE;#MULTIVALUE;3.3.67.039.090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039091;#MULTIVALUE;ATIVO;3.3.67.039.091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367039099;#MULTIVALUE;ATIVO;3.3.67.039.099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367045001;#MULTIVALUE;ATIVO;3.3.67.045.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367082001;#MULTIVALUE;ATIVO;3.3.67.082.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367083001;#MULTIVALUE;ATIVO;3.3.67.083.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367083002;#MULTIVALUE;ATIVO;3.3.67.083.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367083003;#MULTIVALUE;ATIVO;3.3.67.083.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367092001;#MULTIVALUE;ATIVO;3.3.67.092.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367092002;#MULTIVALUE;ATIVO;3.3.67.092.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367092003;#MULTIVALUE;ATIVO;3.3.67.092.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370035001;#MULTIVALUE;ATIVO;3.3.70.035.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370035002;#MULTIVALUE;ATIVO;3.3.70.035.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370035003;#MULTIVALUE;ATIVO;3.3.70.035.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370041001;#MULTIVALUE;ATIVO;3.3.70.041.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370041002;#MULTIVALUE;ATIVO;3.3.70.041.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370041003;#MULTIVALUE;ATIVO;3.3.70.041.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370041004;#MULTIVALUE;ATIVO;3.3.70.041.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370041005;#MULTIVALUE;ATIVO;3.3.70.041.005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370041006;#MULTIVALUE;ATIVO;3.3.70.041.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370041007;#MULTIVALUE;ATIVO;3.3.70.041.007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370041008;#MULTIVALUE;ATIVO;3.3.70.041.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370041009;#MULTIVALUE;ATIVO;3.3.70.041.009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370092001;#MULTIVALUE;ATIVO;3.3.70.092.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370093001;#MULTIVALUE;ATIVO;3.3.70.093.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370093002;#MULTIVALUE;ATIVO;3.3.70.093.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370093003;#MULTIVALUE;ATIVO;3.3.70.093.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370093004;#MULTIVALUE;ATIVO;3.3.70.093.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370093005;#MULTIVALUE;ATIVO;3.3.70.093.005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370093006;#MULTIVALUE;ATIVO;3.3.70.093.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370093007;#MULTIVALUE;ATIVO;3.3.70.093.007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370093008;#MULTIVALUE;ATIVO;3.3.70.093.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370093009;#MULTIVALUE;ATIVO;3.3.70.093.009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370093010;#MULTIVALUE;ATIVO;3.3.70.093.010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370093011;#MULTIVALUE;ATIVO;3.3.70.093.011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370093012;#MULTIVALUE;ATIVO;3.3.70.093.012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370093013;#MULTIVALUE;ATIVO;3.3.70.093.013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370093014;#MULTIVALUE;ATIVO;3.3.70.093.014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370093015;#MULTIVALUE;ATIVO;3.3.70.093.015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370093016;#MULTIVALUE;ATIVO;3.3.70.093.016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370093099;#MULTIVALUE;ATIVO;3.3.70.093.099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3371030001;#MULTIVALUE;ATIVO;3.3.71.030.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3371030002;#MULTIVALUE;ATIVO;3.3.71.030.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3371030003;#MULTIVALUE;ATIVO;3.3.71.030.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3371030004;#MULTIVALUE;ATIVO;3.3.71.030.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3371030005;#MULTIVALUE;ATIVO;3.3.71.030.005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3371030006;#MULTIVALUE;ATIVO;3.3.71.030.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3371030007;#MULTIVALUE;ATIVO;3.3.71.030.007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3371030008;#MULTIVALUE;ATIVO;3.3.71.030.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3371030009;#MULTIVALUE;ATIVO;3.3.71.030.009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3371030010;#MULTIVALUE;ATIVO;3.3.71.030.010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
